
HORA INICIO DE MEDICION  Wed Dec 22 09:58:42 2021

HORA FIN DE MEDICION Wed Dec 22 10:02:02 2021
 

Parametros del experimento: 
Usuarios: 150; Tpo. Reflex (seg); 2.000000; IP servidor: 192.168.203.235; Transitorio (seg): 0; Medicion (seg): 200 
Nº usu.; Nº pet.; Tpo Reflex (mseg); Tpo. Ini. (mseg); Tpo. Fin (mseg)
143;5;330.787170;27070.927734;28645.550781
143;6;273.359436;28977.347656;30768.234375
143;7;1484.943115;31055.666016;33059.644531
143;8;4999.761719;34547.503906;35796.984375
143;9;3666.582520;40811.234375;42462.511719
143;10;2448.662109;46128.828125;47893.683594
143;11;4223.327637;50342.304688;51876.511719
143;12;1564.610962;56100.839844;57833.957031
143;13;41.318630;59405.679688;61037.523438
143;14;1999.552979;61082.410156;62896.113281
143;15;3292.988281;64896.246094;66931.468750
143;16;761.525635;70231.460938;71881.226563
143;17;8908.754883;72651.132813;74110.476563
143;18;6349.222168;83025.234375;84768.132813
143;19;3671.168701;91119.218750;93226.007813
143;20;163.756058;96909.343750;98500.234375
143;21;1118.483887;98665.820313;100269.367188
143;22;1504.791138;101402.679688;102931.046875
143;23;580.599854;104444.757813;106510.460938
143;24;188.216949;107091.304688;108430.726563
143;25;3343.989258;108627.789063;110237.570313
143;26;2173.621094;113590.726563;115072.679688
143;27;966.488708;117254.851563;119029.242188
143;28;5342.811523;119996.406250;121448.898438
143;29;172.785706;126805.492188;128320.546875
143;30;7407.706543;128493.140625;130069.031250
143;31;1613.652588;137479.031250;139239.906250
143;32;2080.457764;140865.593750;142321.187500
143;33;1809.490845;144412.125000;146354.703125
143;34;1133.165894;148163.984375;149792.640625
143;35;639.808777;150938.484375;152349.531250
143;36;8160.024414;153002.578125;154765.343750
143;37;3042.382813;162940.687500;164541.515625
143;38;524.600342;167586.718750;169269.281250
143;39;7712.293945;169805.703125;171631.406250
143;40;122.256561;179348.109375;180745.296875
143;41;1418.970459;180870.656250;182619.734375
143;42;1819.319458;184041.765625;185703.734375
143;43;7.521689;187528.781250;189511.093750
143;44;768.953003;189532.187500;191449.703125
143;45;1818.713257;192221.015625;194179.156250
143;46;220.531250;196008.046875;197739.125000
144;0;7747.229492;12.072412;550.743469
144;1;314.220459;8304.292969;8351.234375
144;2;6120.480469;8679.349609;8745.957031
144;3;596.492432;14878.703125;16817.677734
144;4;2538.263916;17429.033203;19149.375000
144;5;66.273590;21697.244141;23499.755859
144;6;66.589073;23573.882813;25155.710938
144;7;1900.685547;25224.302734;26987.996094
144;8;1068.919067;28899.218750;30716.281250
144;9;56.203964;31790.199219;33519.488281
144;10;2479.631592;33578.679688;35033.628906
144;11;4201.261719;37518.375000;39490.035156
144;12;4035.276367;43695.832031;45947.773438
144;13;1449.352783;49998.183594;51712.929688
144;14;6193.409180;53162.761719;55011.957031
144;15;651.863831;61207.433594;63019.195313
144;16;1379.287354;63677.339844;65160.066406
144;17;1110.491821;66553.132813;68385.335938
144;18;4652.541992;69509.875000;71078.031250
144;19;261.429199;75735.570313;77313.820313
144;20;2620.722656;77586.078125;79503.101563
144;21;6244.009766;82133.179688;84235.210938
144;22;146.277771;90494.117188;92152.257813
144;23;77.218567;92306.726563;94503.625000
144;24;2066.687012;94593.914063;96344.093750
144;25;1287.281616;98415.328125;99988.062500
144;26;24.935793;101277.445313;102751.375000
144;27;4247.681152;102783.968750;104542.046875
144;28;1966.323120;108799.671875;110247.281250
144;29;1234.880981;112215.171875;112832.632813
144;30;4304.635742;114075.109375;115998.085938
144;31;4786.959473;120308.914063;121951.984375
144;32;500.702667;126742.953125;128481.226563
144;33;3326.522217;128993.226563;130376.562500
144;34;4441.571289;133707.640625;135228.046875
144;35;754.303711;139673.640625;141361.437500
144;36;5060.143555;142115.750000;144190.406250
144;37;905.191284;149257.812500;151221.281250
144;38;190.766922;152126.593750;153544.375000
144;39;2430.472656;153744.968750;155439.062500
144;40;176.782379;157870.656250;159377.640625
144;41;9503.460938;159568.468750;160834.312500
144;42;1397.249878;170338.203125;172022.968750
144;43;1955.909058;173420.718750;174935.500000
144;44;2726.193604;176893.656250;178590.453125
144;45;173.384796;181330.656250;183260.968750
144;46;30.257986;183447.312500;185081.546875
144;47;2624.119873;185119.984375;186878.656250
144;48;1289.024902;189516.531250;191353.515625
144;49;3110.879639;192647.093750;194947.984375
145;0;7735.516602;11.844001;3541.270020
145;1;3400.665283;11291.134766;12116.216797
145;2;1048.297729;15519.399414;17462.285156
145;3;1482.635986;18525.021484;20397.257813
145;4;1035.452515;21884.767578;23545.765625
145;5;4879.299805;24583.423828;26227.095703
145;6;5554.905762;31118.218750;33194.652344
145;7;2426.156250;38760.503906;40333.066406
145;8;4818.626465;42765.566406;44610.777344
145;9;485.005951;49435.230469;51350.632813
145;10;2511.087891;51842.964844;53250.078125
145;11;4179.435547;55770.132813;57652.757813
145;12;424.856262;61832.480469;63564.468750
145;13;21.231052;63989.847656;65701.109375
145;14;650.173462;65724.890625;67447.210938
145;15;2764.973633;68103.476563;69751.921875
145;16;2277.808105;72526.171875;74127.421875
145;17;3987.201416;76414.062500;77813.890625
145;18;3747.606201;81804.531250;83037.343750
145;19;1037.194458;86789.484375;88455.007813
145;20;962.139282;89498.023438;91665.390625
145;21;1321.260376;92634.937500;94515.226563
145;22;1895.167480;95846.281250;97338.937500
145;23;3472.806396;99244.000000;101523.625000
145;24;442.597809;105007.312500;107065.578125
145;25;295.029236;107517.359375;109119.328125
145;26;899.249756;109424.781250;110603.250000
145;27;948.362305;111511.453125;113161.539063
145;28;773.979980;114122.039063;115917.343750
145;29;3647.585449;116703.570313;118593.117188
145;30;3142.353271;122254.367188;124002.953125
145;31;612.014954;127149.250000;128876.375000
145;32;3182.704590;129494.281250;131016.281250
145;33;51.814438;134208.265625;135519.625000
145;34;862.744568;135572.578125;137104.609375
145;35;875.847839;137979.156250;139720.421875
145;36;3898.239258;140599.890625;142171.078125
145;37;5856.187012;146073.546875;147788.843750
145;38;6042.590332;153651.234375;155616.421875
145;39;1116.776367;161666.781250;163427.468750
145;40;232.905060;164556.578125;166450.281250
145;41;1287.281616;166684.234375;168357.140625
145;42;1048.916382;169649.437500;171734.546875
145;43;559.577332;172795.625000;174407.687500
145;44;370.352173;174971.531250;176738.437500
145;45;1682.809692;177112.375000;178608.421875
145;46;5197.308105;180291.906250;181965.078125
145;47;1176.989868;187169.312500;189011.875000
145;48;3717.619629;190188.468750;191993.703125
145;49;210.944809;195711.156250;197456.656250
145;50;1372.244263;197678.250000;199233.609375
146;0;7726.776367;12.144271;1159.935059
146;1;1344.197876;8898.125977;8979.587891
146;2;3972.467773;10335.775391;10882.007813
146;3;3113.483398;14863.076172;17218.460938
146;4;187.211334;20337.746094;22474.851563
146;5;3149.709961;22666.082031;24480.884766
146;6;3700.462158;27633.371094;29530.476563
146;7;3140.885010;33243.906250;34720.664063
146;8;1042.532837;37862.164063;39224.386719
146;9;1031.563721;40276.746094;41680.207031
146;10;2543.047119;42718.675781;44612.574219
146;11;4157.846191;47160.605469;48851.742188
146;12;1450.360840;53022.191406;54740.558594
146;13;1408.821289;56194.636719;58229.386719
146;14;1834.077515;59640.035156;61341.929688
146;15;496.708405;63188.789063;64704.257813
146;16;3952.549316;65209.250000;67057.476563
146;17;717.618225;71022.796875;73183.437500
146;18;3126.845947;73905.398438;75596.695313
146;19;2321.363770;78727.375000;80819.843750
146;20;68.167229;83150.375000;85375.429688
146;21;22.156683;85445.242188;86880.906250
146;22;334.679779;86914.570313;88532.679688
146;23;1881.985718;88869.867188;91026.609375
146;24;2795.856445;92916.273438;94675.507813
146;25;3215.643311;97477.257813;99502.953125
146;26;2488.508301;102721.140625;104143.820313
146;27;4155.894531;106638.195313;108325.531250
146;28;32.117817;112481.203125;114084.570313
146;29;487.886230;114122.007813;116091.296875
146;30;2412.039307;116578.601563;118182.039063
146;31;1927.706421;120605.843750;122432.906250
146;32;927.873352;124367.132813;125883.554688
146;33;550.634888;126821.156250;128630.992188
146;34;3314.000732;129181.726563;130577.953125
146;35;1005.158081;133895.171875;135354.390625
146;36;3168.370117;136369.578125;137800.687500
146;37;1505.698120;140974.921875;142445.406250
146;38;3337.502197;143951.828125;146024.500000
146;39;330.643158;149367.203125;150960.859375
146;40;290.577606;151298.375000;152519.250000
146;41;6334.676758;152814.781250;154303.953125
146;42;752.346680;160650.984375;162247.593750
146;43;3993.485107;163003.234375;164619.500000
146;44;1802.563965;168618.078125;170151.859375
146;45;112.547531;171967.437500;173547.687500
146;46;3618.678223;173671.234375;175578.171875
146;47;346.185455;179207.453125;180820.328125
146;48;479.568207;181168.046875;183476.375000
146;49;1059.773926;183963.609375;185892.578125
146;50;5978.505371;186965.812500;188656.218750
146;51;3128.012207;194642.437500;196380.500000
147;0;7718.074707;11.895650;3541.023438
147;1;351.926941;11259.994141;12067.142578
147;2;764.296570;12432.425781;13659.517578
147;3;112.741249;14425.531250;17141.195313
147;4;2979.671143;17257.107422;19311.357422
147;5;2236.301270;22291.083984;24605.878906
147;6;2755.268311;26852.171875;28469.130859
147;7;4264.083008;31227.552734;33544.531250
147;8;4652.541992;37815.277344;39193.003906
147;9;1786.245972;43852.105469;45614.148438
147;10;2575.525391;47403.730469;49277.304688
147;11;4136.485840;51858.527344;53262.585938
147;12;3667.346191;57402.027344;59306.781250
147;13;1.282149;62985.632813;64604.140625
147;14;5128.739258;64614.945313;66053.789063
147;15;2347.643555;71194.679688;72872.312500
147;16;87.841202;75219.914063;76550.312500
147;17;2687.917236;76648.484375;78101.531250
147;18;2654.037598;80788.750000;82011.328125
147;19;6935.320801;84678.585938;86408.523438
147;20;2311.257813;93358.031250;95799.382813
147;21;1547.071655;98117.960938;99844.273438
147;22;2380.686035;101402.609375;102946.203125
147;23;1007.277954;105338.085938;107196.468750
147;24;734.113953;108205.445313;109709.078125
147;25;1240.434204;110448.859375;112143.781250
147;26;127.063904;113387.601563;114728.148438
147;27;930.495850;114856.812500;116812.796875
147;28;2482.585938;117758.125000;119973.390625
147;29;1804.669678;122457.890625;124315.054688
147;30;1878.235596;126133.203125;128240.750000
147;31;7266.584473;130119.359375;131849.328125
147;32;5840.277344;139126.718750;140786.765625
147;33;1216.854614;146629.437500;148408.109375
147;34;624.486877;149632.812500;151412.140625
147;35;1143.518555;152048.500000;153601.156250
147;36;2634.574707;154749.812500;156544.968750
147;37;236.336792;159193.437500;160634.171875
147;38;2228.102295;160885.390625;162613.828125
147;39;4189.326660;164853.734375;166452.406250
147;40;349.962769;170653.765625;172988.218750
147;41;1163.621460;173342.578125;175214.656250
147;42;494.127899;176377.937500;177975.656250
147;43;1324.808350;178472.375000;180292.203125
147;44;38.081173;181627.546875;183627.218750
147;45;1555.556396;183666.687500;185374.953125
147;46;2747.297119;186934.484375;188487.281250
147;47;4128.294434;191236.593750;192796.906250
147;48;1745.950806;196940.187500;198590.703125
148;0;7706.530762;12.159028;3631.943848
148;1;3583.580078;11338.096680;12089.437500
148;2;2960.805664;15675.658203;17631.945313
148;3;772.632324;20603.398438;22448.476563
148;4;1231.714478;23228.671875;24854.564453
148;5;1611.602051;26099.607422;27816.062500
148;6;2115.832031;29430.568359;31037.574219
148;7;7062.571777;33165.773438;34720.433594
148;8;1016.388672;41796.671875;43486.742188
148;9;3012.431885;44508.503906;46206.066406
148;10;2608.539795;49232.042969;50771.023438
148;11;4115.352539;53381.605469;55312.683594
148;12;359.510376;59436.917969;61037.324219
148;13;1369.216064;61410.570313;63289.710938
148;14;564.104065;64661.792969;66229.648438
148;15;352.727661;66803.148438;68517.867188
148;16;508.636963;68884.828125;70368.468750
148;17;389.319458;70881.695313;73007.726563
148;18;2271.717041;73405.382813;75092.945313
148;19;577.745911;77367.312500;79261.617188
148;20;821.272095;79847.093750;81238.648438
148;21;136.909180;82070.703125;83666.171875
148;22;542.772949;83813.500000;85534.187500
148;23;400.846375;86085.898438;87586.031250
148;24;3955.193848;87992.757813;89875.000000
148;25;266.304352;93843.585938;95513.625000
148;26;1059.566650;95783.742188;97471.820313
148;27;4068.602539;98540.789063;100228.929688
148;28;1041.813354;104304.117188;106125.367188
148;29;7171.865234;107169.500000;108963.781250
148;30;1457.305542;116140.898438;118180.765625
148;31;796.486206;119652.593750;121475.851563
148;32;1471.777100;122285.617188;123924.375000
148;33;2222.902344;125398.695313;126975.046875
148;34;2597.549072;129197.343750;130679.453125
148;35;1292.050659;133285.750000;135227.546875
148;36;2213.649658;136525.890625;138030.765625
148;37;2368.081543;140251.781250;141893.031250
148;38;1518.698730;144271.515625;146406.156250
148;39;1839.582397;147929.515625;149740.703125
148;40;411.240265;151595.312500;152939.250000
148;41;5164.747070;153362.015625;154731.890625
148;42;265.537506;159900.812500;161539.078125
148;43;220.804016;161807.406250;163581.718750
148;44;1173.145508;163806.250000;165157.609375
148;45;53.569164;166339.265625;167769.265625
148;46;2142.556885;167836.750000;169480.343750
148;47;1769.468384;171623.546875;173341.265625
148;48;6046.350586;175112.140625;176738.015625
148;49;68.672508;182790.984375;184539.500000
148;50;3876.073730;184619.937500;185964.781250
148;51;4568.100098;189844.687500;191760.421875
148;52;1799.860107;196336.640625;198294.890625
149;0;7697.916016;11.963981;3541.750244
149;1;1407.710449;11244.366211;11960.183594
149;2;515.654541;13370.818359;15665.658203
149;3;1764.300171;16191.994141;18163.552734
149;4;313.363617;19931.417969;21692.619141
149;5;1136.395508;22009.792969;24115.279297
149;6;1632.202393;25255.599609;27116.468750
149;7;123.814476;28758.595703;30871.017578
149;8;4499.198730;31008.812500;33072.632813
149;9;6755.761230;37580.882813;39100.230469
149;10;2642.108398;45861.222656;46956.542969
149;11;4094.439941;49607.109375;51742.566406
149;12;1342.405396;55850.347656;57800.339844
149;13;9366.888672;59155.187500;60992.789063
149;14;1681.111328;70372.500000;71997.398438
149;15;2002.541016;73686.648438;75150.093750
149;16;1042.224365;77164.171875;79122.523438
149;17;1907.010620;80177.312500;81825.859375
149;18;1950.884033;83735.359375;85647.414063
149;19;1522.746094;87602.078125;89267.578125
149;20;8914.011719;90791.023438;92542.429688
149;21;1801.511963;101465.148438;103191.429688
149;22;3023.472656;105007.281250;107058.835938
149;23;6856.653809;110096.695313;111240.710938
149;24;1075.492065;118101.945313;119681.421875
149;25;3094.752686;120762.078125;122544.820313
149;26;2862.407959;125648.734375;127028.398438
149;27;912.691467;129900.593750;131682.203125
149;28;213.116516;132598.140625;134365.015625
149;29;862.087036;134587.687500;136216.328125
149;30;1109.747559;137088.390625;138454.453125
149;31;2300.624023;139564.250000;141033.406250
149;32;201.336594;143342.421875;145096.890625
149;33;4343.883301;145307.421875;147497.578125
149;34;411.690125;151845.312500;153569.187500
149;35;1452.504883;153995.031250;156022.890625
149;36;1866.095337;157479.859375;159139.984375
